species	phylum	habitat	mating_system	range_cat	sexual_system	abbrv	neut_model_conf	genome_species	self_est	maplen_data_source	diversity_data_source	site_type	hcn	num_markers	parpath	pred_pi	impact_of_sel	log10_size	log10_range	num_chr	totalMb_covered	ave_rec	assembly_size	selfing	map_length	genome_size	fecundity	propagule	bodymass_g	diversity	size	log10_diversity	social	species_orig	is_terrestrial	n_occ	range	id	kingdom	superphylum	subphylum	class	order	family	genus	clean_name	redlist_cat	log10_body_mass	log10_body_mass_pred	log10_popsize	log10_density	log10_density_pred	pred_log10_body_mass	pred_log10_density	pred_log10_N	RS	log10_RS	log10_map_length	species_lower
Ostreola stentina	Mollusca	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1.408935392973501	3.8692386418659686	NA	NA	NA	NA	NA	NA	NA	NA	1.4000000000000001e-4	13.1	0.0206275	0.039	-1.6855534042128066	FALSE	Ostreola stentina	FALSE	34	7400.117948095824	79882	Animalia	Lophozoa	NA	Bivalvia	Ostreoida	Ostreidae	Ostreola	Ostreola stentina	NA	-0.006881690712302691	-7.279048771234629e-4	7.811969887106171	3.942731245240203	3.934220134030073	-0.008594396449399078	3.9442050016339976	7.813443643499966	189746.6140537391	5.278174034839469	NA	ostreola stentina
Ovis aries	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	27	39104	FALSE	NA	NA	0.11748341824714942	7.392456081435396	NA	NA	NA	NA	NA	33.04	2.941824	NA	NA	NA	NA	1.31064	NA	FALSE	Ovis aries	TRUE	9517	24686304.489871353	552475	Animalia	NA	Vertebrata	Mammalia	Artiodactyla	Bovidae	Ovis	Ovis aries	NA	4.873892068537374	4.876668261821191	7.643636512426626	0.2511804309912297	0.2514085199110982	4.876196921663298	0.24949667909090012	7.641952760526297	18835305.262979425	7.274972663188247	1.5190400386483447	ovis aries
Ovis canadensis	Chordata	NA	NA	NA	gonochorous	oari	med	NA	NA	Stapley et al.	Corbett-Detig et al.	NA	27	240	FALSE	0.0021159657305198803	0	0.1937477534010758	6.653498634486347	NA	NA	NA	NA	NA	30.51	2.59055	NA	NA	NA	0.0022177120351231402	1.56224	-2.654094846679253	FALSE	Ovis canadensis	TRUE	7276	4502965.654582765	180711	Animalia	NA	Vertebrata	Mammalia	Artiodactyla	Bovidae	Ovis	Ovis canadensis	LC	5.117749758870895	5.109826048002121	6.7202384214904285	0.06673978700408177	0.07535373384926856	5.120255340953628	0.06489827678144566	6.718396911267792	2882377.646573359	6.459750881085271	1.484442207642407	ovis canadensis
Pan paniscus	Chordata	Terrestrial	Obligatory outcrossing	Narrow endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-0.1180450286603995	5.439992827047442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001	0.762	-3	FALSE	Pan paniscus	TRUE	148	275418.3213953663	573081	Animalia	NA	Vertebrata	Mammalia	Primates	Hominidae	Pan	Pan paniscus	EN	4.120782204604348	4.118810233665064	6.260784444410951	0.8207916173635086	0.83236242476594	4.122467143069622	0.8195950731804489	6.259587900227891	361441.3666605857	5.558037855707842	NA	pan paniscus
Pan troglodytes	Chordata	Terrestrial	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-0.10004824451738303	6.703829224025163	NA	NA	NA	NA	NA	NA	NA	0.0027	0.457	45000	0.0017633333333333333	0.79424	-2.7536655826844765	FALSE	Pan troglodytes	TRUE	5503	5056257.975882896	573082	Animalia	NA	Vertebrata	Mammalia	Primates	Hominidae	Pan	Pan troglodytes	EN	4.178327506817882	4.170932662557109	7.481096716378781	0.7772674923536185	0.7644703519116812	4.1800598131084925	0.7760337205140457	7.479862944539208	6366158.813309449	6.803877468542546	NA	pan troglodytes
Papilio dardanus	Arthropoda	Terrestrial	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-1.1249387366083	6.937216136759452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.017	0.075	-1.7695510786217261	FALSE	Papilio dardanus	FALSE	4718	8653984.973320724	188542	Animalia	Ecdysozoa	Hexapoda	Insecta	Lepidoptera	Papilionidae	Papilio	Papilio dardanus	NA	0.9012068482342673	0.8993310755621132	10.19311878663495	3.255902649875497	3.2563683563726507	0.9002416262647062	3.2567889385367237	10.194005075296175	115386466.310943	8.062154873367751	NA	papilio dardanus
Papilio glaucus	Arthropoda	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	28	281	FALSE	NA	NA	-1.2596373105057561	7.004088595422674	NA	NA	NA	NA	NA	11.67	0.43032	NA	NA	NA	NA	0.055	NA	FALSE	Papilio glaucus	TRUE	23330	10094587.931527717	188547	Animalia	Ecdysozoa	Hexapoda	Insecta	Lepidoptera	Papilionidae	Papilio	Papilio glaucus	NA	0.47050378033816365	0.47539894846188796	10.585751532379337	3.581662936956662	3.5634603114308687	0.4691840295555272	3.5828278594116822	10.586916454834357	183537962.39141303	8.26372590592843	1.06707085604537	papilio glaucus
Papio anubis	Chordata	NA	NA	NA	NA	panu	med	Papio anubis	NA	Corbett-Detig et al.	Corbett-Detig et al.	NA	NA	NA	FALSE	0.0018133073632536501	0	0.021189299069938092	6.747569714932187	21	242	1.09724002836305	2948380710	0	24.221	3.53	NA	NA	NA	0.0018918139038842999	1.05	-2.7231215870098837	FALSE	Papio anubis	NA	NA	5592032.86229625	944211	Animalia	NA	Vertebrata	Mammalia	Primates	Cercopithecidae	Papio	Papio anubis	LC	4.56598849279832	4.562516219398382	7.231631601158992	0.4840618862268051	0.4867841922047299	4.568039898253714	0.48257732571336254	7.230147040645549	5325745.583139285	6.726380415862248	1.3841920696706393	papio anubis
Papio hamadryas	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	20	284	FALSE	NA	NA	-0.16367588429324828	6.870494558664018	NA	NA	NA	NA	NA	23.54	3.45723	NA	NA	NA	NA	0.686	NA	FALSE	Papio hamadryas	TRUE	808	7421548.99118655	573033	Animalia	NA	Vertebrata	Mammalia	Primates	Cercopithecidae	Papio	Papio hamadryas	LC	3.9748760606628837	3.9776999295963926	7.801641617815888	0.93114705915187	0.9260779254686027	3.976440897982177	0.9300449057114228	7.800539464375441	10818584.53525736	7.034170442957266	1.371806458507416	papio hamadryas
Paralichthys olivaceus	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	24	72	FALSE	NA	NA	0.012837224705172217	5.622661251805997	NA	NA	NA	NA	NA	16.9515	0.69438	NA	NA	NA	NA	1.03	NA	FALSE	Paralichthys olivaceus	TRUE	865	419431.70109146764	172744	Animalia	NA	Vertebrata	Teleostei	Pleuronectiformes	Paralichthyidae	Paralichthys	Paralichthys olivaceus	NA	4.539282463564932	4.5369724357820065	6.126922120576305	0.5042608687703074	0.50559282583967	4.541311886226258	0.5027935851299525	6.12545483693595	407215.2437781239	5.609824027100825	1.2292081339786114	paralichthys olivaceus
Parus caeruleus	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-0.9393021596463883	6.827778236437732	NA	NA	NA	NA	NA	NA	NA	0.0247	0.115	10.3	0.00534488	0.115	-2.2720620408617243	FALSE	Parus caeruleus	TRUE	30000	6726331.022910766	178698	Animalia	NA	Vertebrata	Aves	Passeriformes	Paridae	Parus	Parus caeruleus	NA	1.494785836472809	1.5072465261002421	9.634730145009062	2.8069519085713295	2.791145960387294	1.494309212959708	2.8074541944758153	9.635232430913547	58489834.98183275	7.76708039608412	NA	parus caeruleus
Parus major	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	32	6554	FALSE	NA	NA	-0.8777841217271733	7.058053183369154	NA	NA	NA	NA	NA	19.1682	1.47678	NA	NA	NA	NA	0.1325	NA	FALSE	Parus major	TRUE	30000	11430182.993638754	561864	Animalia	NA	Vertebrata	Aves	Passeriformes	Paridae	Parus	Parus major	LC	1.6914917621266745	1.6818912618660835	9.7162274685894765	2.6581742852203227	2.6594069130711695	1.6911770550788718	2.658549316590509	9.716602499959663	86265532.02746229	7.935837305096327	1.282581332138852	parus major
Patinopecten yessoensis	Mollusca	NA	NA	NA	NA	NA	NA	NA	NA	Stapley et al.	NA	NA	19	7489	FALSE	NA	NA	-0.6575773191777937	5.3758990635079895	NA	NA	NA	NA	NA	19.186500000000002	1.43766	NA	NA	NA	NA	0.22	NA	FALSE	Patinopecten yessoensis	TRUE	167	237628.7937807563	79756	Animalia	Lophozoa	NA	Bivalvia	Ostreoida	Pectinidae	Patinopecten	Patinopecten yessoensis	NA	2.3956101702533434	2.3937312275429696	7.501516624925715	2.1256175614177253	2.126651917754962	2.3958750510517968	2.125537079006005	7.501436142513994	1080130.8808216196	6.033476382685784	1.2829957579913247	patinopecten yessoensis
Pectinaria koreni	Annelida	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1.6020599913279623	6.669236781837554	NA	NA	NA	NA	NA	NA	NA	1170	6.3e-5	0.258	0.0285616	0.025	-1.5442174673542808	FALSE	Pectinaria koreni	FALSE	4505	4669138.771996297	67713	Animalia	Lophozoa	NA	Polychaeta	Terebellida	Pectinariidae	Pectinaria	Pectinaria koreni	NA	-0.6244038707228529	-0.6183593831968736	11.079028091501886	4.409791309664331	4.405235090288511	-0.626624883509157	4.411664558331558	11.080901340169113	186765550.87985188	8.271296773165517	NA	pectinaria koreni
Penaeus monodon	Arthropoda	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	44	3959	FALSE	NA	NA	-0.6108339156354675	7.041657568540019	NA	NA	NA	NA	NA	34.885	2.17	NA	NA	NA	NA	0.245	NA	FALSE	Penaeus monodon	FALSE	1697	11006711.12819527	95638	Animalia	Ecdysozoa	Crustacea	Malacostraca	Decapoda	Penaeidae	Penaeus	Penaeus monodon	NA	2.5450737222944517	2.5375191210631547	9.054229058893242	2.0125714903532232	2.018748569170498	2.545461632482879	2.0123943158126485	9.054051884352669	44925351.543654166	7.652491484175487	1.5426387273151625	penaeus monodon
Peromyscus maniculatus	Chordata	Terrestrial	Obligatory outcrossing	Broad endemic	gonochorous	NA	NA	NA	NA	Stapley et al.	Leffler et al.	NA	24	240	FALSE	NA	NA	-0.874486204095885	7.138526397294033	NA	NA	NA	NA	NA	14.99	4.26408	NA	NA	NA	0.01313	0.13351000000000002	-1.8817352739105206	FALSE	Peromyscus maniculatus	TRUE	30000	13757084.260653147	180276	Animalia	NA	Vertebrata	Mammalia	Rodentia	Cricetidae	Peromyscus	Peromyscus maniculatus	LC	1.7020369609388455	1.7051125749446303	9.788724869829387	2.650198472535354	2.644758812183138	1.7017309340632942	2.6505666819231344	9.789093079217167	103041601.83247057	8.013012601389917	1.1758016328482794	peromyscus maniculatus
Phalloceros caudimaculatus	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	Stapley et al.	NA	NA	24	94	FALSE	NA	NA	-1.3348882629249486	6.4258099481086735	NA	NA	NA	NA	NA	14.77	0.7	NA	NA	NA	NA	0.04625	NA	FALSE	Phalloceros caudimaculatus	TRUE	589	2665691.874081454	165940	Animalia	NA	Vertebrata	Teleostei	Cyprinodontiformes	Poeciliidae	Phalloceros	Phalloceros caudimaculatus	NA	0.22988641423506195	0.23229642257904373	10.18946272470439	3.7636527765957157	3.7559858781199367	0.22836860173527462	3.7649733611171734	10.190783309225846	57636581.06122062	7.760698211033622	1.1693804953119495	phalloceros caudimaculatus
Pheidole pallidula	Arthropoda	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-2.0969100130080562	6.5284129459782045	NA	NA	NA	NA	NA	NA	NA	1.22	0.008	0.03	0.00309237	0.008	-2.5097085486008157	FALSE	Pheidole pallidula	TRUE	1032	3376081.6854039305	581131	Animalia	Ecdysozoa	Hexapoda	Insecta	Hymenoptera	Formicidae	Pheidole	Pheidole pallidula	NA	-2.2067028982413244	-2.2075388844999613	12.134968857228808	5.606555911250603	5.621423691311036	-2.2102263642441713	5.609452793167313	12.137865739145518	422010210.6754913	8.62532295898626	NA	pheidole pallidula
Phlebotomus ariasi	Arthropoda	Terrestrial	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-2.6478174818886377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004156111111111111	0.00225	-2.381312850359953	FALSE	Phlebotomus ariasi	TRUE	35	-Inf	NA	Animalia	NA	NA	Insecta	Diptera	Psychodidae	Phlebotomus	Phlebotomus ariasi	NA	NA	NA	NA	NA	NA	-3.97322089843712	6.942928504591839	NA	-Inf	NA	NA	phlebotomus ariasi
Physa acuta	Mollusca	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-2.070581074285707	7.093222342199331	NA	NA	NA	NA	NA	NA	NA	14.2	5e-4	0.0095	0.0317507	0.0085	-1.4982466954811038	FALSE	Physa acuta	TRUE	4114	12394309.654774683	76699	Animalia	Lophozoa	NA	Gastropoda	Basommatophora	Physidae	Physa	Physa acuta	NA	-2.122515260955742	-2.1200422278283253	12.636103320682908	5.542880978483577	5.548883922857103	-2.1259694287683804	5.545723397076211	12.638945739275542	1458154077.0323155	9.163803416485038	NA	physa acuta
Physa gyrina	Mollusca	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1.8096683018297086	7.001385541523306	NA	NA	NA	NA	NA	NA	NA	14.2	5e-4	0.0095	0.0203538	0.0155	-1.6913544972512147	FALSE	Physa gyrina	TRUE	4753	10031954.21767571	76735	Animalia	Lophozoa	NA	Gastropoda	Basommatophora	Physidae	Physa	Physa gyrina	NA	-1.2882381910616942	-1.2935022882670422	11.913264890226348	4.911879348703041	4.911524649545303	-1.2910056322605419	4.91418205025536	11.915567591778666	647222852.7532716	8.811053843353015	NA	physa gyrina
Pieris rapae	Arthropoda	Terrestrial	Obligatory outcrossing	Cosmopolitan	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-1.3010299956639813	7.38627279340032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.020954999999999998	0.05	-1.678712334830137	FALSE	Pieris rapae	TRUE	30000	24337322.293297485	188541	Animalia	Ecdysozoa	Hexapoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris rapae	NA	0.3381493242347366	0.3299998765070457	11.068041415295182	3.681768621894863	3.6906815161590543	0.3367206272389778	3.6830191681287188	11.069291961529037	486746445.8659497	8.6873027890643	NA	pieris rapae
Poecilia reticulata	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	23	790	FALSE	NA	NA	-1.5528419686577808	7.437832459330849	NA	NA	NA	NA	NA	8.99	0.86553	NA	NA	NA	NA	0.028	NA	FALSE	Poecilia reticulata	TRUE	4046	27405167.406148966	165903	Animalia	NA	Vertebrata	Teleostei	Cyprinodontiformes	Poeciliidae	Poecilia	Poecilia reticulata	NA	-0.467027643592452	-0.46355807519002756	11.728592982471698	4.2907605231408485	4.287141133829403	-0.4691191137514341	4.2925319607496295	11.730364420080479	978755978.7910345	8.99067442798863	0.9537596917332288	poecilia reticulata
Pogonomyrmex rugosus	Arthropoda	NA	NA	NA	male.haploid	NA	NA	NA	NA	Stapley et al.	NA	NA	16	215	FALSE	NA	NA	-1.973671061277651	6.679974316190618	NA	NA	NA	NA	NA	28.23	0.255	NA	NA	NA	NA	0.010625	NA	TRUE	Pogonomyrmex rugosus	TRUE	3311	4786017.873796215	154236	Animalia	Ecdysozoa	Hexapoda	Insecta	Hymenoptera	Formicidae	Pogonomyrmex	Pogonomyrmex rugosus	NA	-1.8126423446753015	-1.8129065316924888	11.988484337765794	5.3085100215751755	5.304950440234576	-1.815841443774941	5.311151974759753	11.99112629095037	450448741.0631732	8.65364537746827	1.4507108781469193	pogonomyrmex rugosus
Pongo abelii/pygmaeus	Chordata	Terrestrial	Obligatory outcrossing	Island	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-0.08462127317344979	4.757741352986072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0031	0.82296	-2.5086383061657274	FALSE	Pongo abelii/pygmaeus	TRUE	921	57245.5	944294	Animalia	NA	Vertebrata	Mammalia	Primates	Hominidae	Pongo	Pongo abelii	NA	4.227655749084468	4.212817461093704	5.4976996558777556	0.73995830289168385	0.7498400220254867	4.229428659411792	0.7386926192402195	5.496433972226291	69560.48896665695	4.842362626159522	NA	pongo abelii
Portunus trituberculatus	Arthropoda	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	53	919	FALSE	NA	NA	-0.8827287043442357	6.603053208461943	NA	NA	NA	NA	NA	35.1945	2.25918	NA	NA	NA	NA	0.131	NA	FALSE	Portunus trituberculatus	TRUE	312	4009158.3362818398	98717	Animalia	Ecdysozoa	Crustacea	Malacostraca	Decapoda	Portunidae	Portunus	Portunus trituberculatus	NA	1.6756812985039806	1.6792498262942461	9.273185665222055	2.670132456760112	2.6600634598131614	1.6753535772351982	2.670517716358953	9.273570924820897	30604262.109021675	7.485781912806178	1.546474799663335	portunus trituberculatus
Pristionchus pacificus	Nematoda	NA	NA	NA	NA	NA	NA	NA	NA	Stapley et al.	NA	NA	6	133	FALSE	NA	NA	-4.100672050122346	NA	NA	NA	NA	NA	NA	3.386	0.133114	NA	NA	NA	NA	7.931e-5	NA	FALSE	Pristionchus pacificus	TRUE	5	-Inf	196467	Animalia	Ecdysozoa	NA	Chromadorea	Diplogasterida	Diplogasteridae	Pristionchus	Pristionchus pacificus	NA	NA	NA	NA	NA	NA	-8.622594536405542	10.459574018417266	NA	-Inf	NA	0.5296869537729164	pristionchus pacificus
Propithecus coquereli	Chordata	Terrestrial	Obligatory outcrossing	Island	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	-0.3358282946380691	4.770043175075087	NA	NA	NA	NA	NA	NA	NA	0.0027	NA	4000	0.00681	0.4615	-2.166852888087215	FALSE	Propithecus coquereli	TRUE	72	58890.21977360684	944090	Animalia	NA	Vertebrata	Mammalia	Primates	Indriidae	Propithecus	Propithecus coquereli	CR	3.424413133433455	3.422979969154502	6.117530340829248	1.3474871657541603	1.3609812623110984	3.425524862839712	1.3467411220913976	6.116784297166485	127606.1100186497	5.105871469713157	NA	propithecus coquereli
Rana temporaria	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	13	107	FALSE	NA	NA	-1.1106982974936896	6.8039060544304215	NA	NA	NA	NA	NA	16.988	4.16921	NA	NA	NA	NA	0.0775	NA	FALSE	Rana temporaria	TRUE	30000	6366577.856836173	173444	Animalia	NA	Vertebrata	Amphibia	Anura	Ranidae	Rana	Rana temporaria	LC	0.9467411151339271	0.9450505267965735	10.025369070686123	3.2214630162557016	3.219380818049217	0.9458133742291679	3.2223198475332238	10.026225901963645	82149391.70111191	7.914604351924111	1.2301422523186418	rana temporaria
Rattus norvegicus	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	22	4736	FALSE	NA	NA	-0.6675615400843947	7.276379515302547	NA	NA	NA	NA	NA	15.03	3.28608	NA	NA	NA	NA	0.215	NA	FALSE	Rattus norvegicus	TRUE	30000	18896419.22154847	180363	Animalia	NA	Vertebrata	Mammalia	Rodentia	Muridae	Rattus	Rattus norvegicus	LC	2.3636852994057937	2.3643715633219045	9.42614330614726	2.149763790844714	2.143149471497019	2.363923901574228	2.149703961519873	9.42608347682242	87890321.96069057	7.943941055386942	1.176958980586908	rattus norvegicus
Reticulitermes flavipes	Arthropoda	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-2.1249387366083	6.709503331561318	NA	NA	NA	NA	NA	NA	NA	2.74	0.0475	0.0155	0.00255644	0.0075	-2.592364395769324	TRUE	Reticulitermes flavipes	TRUE	988	5122752.000167354	623947	Animalia	Ecdysozoa	Hexapoda	Insecta	Blattodea	Rhinotermitidae	Reticulitermes	Reticulitermes flavipes	NA	-2.2963256529189433	-2.298403004101501	12.383845001653622	5.674341670092304	5.675692430897182	-2.2999228909731384	5.677296531461699	12.386799863023016	683033600.022314	8.834442068169617	NA	reticulitermes flavipes
Reticulitermes grassei	Arthropoda	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-2.3010299956639813	5.248689424145171	NA	NA	NA	NA	NA	NA	NA	2.74	0.0475	0.0155	0.00112279	0.005	-2.949701464014227	TRUE	Reticulitermes grassei	FALSE	74	177292.11630558723	623930	Animalia	Ecdysozoa	Hexapoda	Insecta	Blattodea	Rhinotermitidae	Reticulitermes	Reticulitermes grassei	NA	-2.8593831769184743	-2.8504735133907557	11.348897066256841	6.100207642111671	6.094500546213312	-2.863443889998867	6.103526761053693	11.352216185198865	35458423.26111744	7.549719419809152	NA	reticulitermes grassei
Reticulitermes lucifugus	Arthropoda	NA	NA	NA	NA	NA	NA	NA	NA	NA	Romiguier et al.	NA	NA	NA	FALSE	NA	NA	-1.3233063903751334	4.871158341941181	NA	NA	NA	NA	NA	NA	NA	2.74	0.0475	0.0155	0.00121422	0.0475	-2.9157026179314416	TRUE	Reticulitermes lucifugus	TRUE	26	74329.00889395668	623930	Animalia	Ecdysozoa	Hexapoda	Insecta	Blattodea	Rhinotermitidae	Reticulitermes	Reticulitermes lucifugus	NA	0.2669198281373101	0.2593761611873055	8.606801066035246	3.7356427240940646	3.7507489798794813	0.26543249931236357	3.7369393506700566	8.608097692611237	1564821.2398727722	6.194464732316314	NA	reticulitermes lucifugus
Rhyzopertha dominica	Arthropoda	NA	NA	NA	NA	NA	NA	NA	NA	Stapley et al.	NA	NA	9	NA	FALSE	NA	NA	-2.593459819566045	6.5982556898925555	NA	NA	NA	NA	NA	3.9010000000000002	0.476	NA	NA	NA	NA	0.00255	NA	FALSE	Rhyzopertha dominica	TRUE	673	3965114.107437467	187464	Animalia	Ecdysozoa	Hexapoda	Insecta	Coleoptera	Bostrichidae	Rhyzopertha	Rhyzopertha dominica	NA	-3.794437043151833	-3.795613857853202	13.405687028804106	6.807431338911551	6.813544392330537	-3.7992674362323626	6.8113553702063525	13.409611060098907	1554946708.7990067	9.1917155094586	0.5911759503117914	rhyzopertha dominica
Ruditapes philippinarum	Mollusca	NA	NA	NA	NA	NA	NA	NA	NA	Stapley et al.	NA	NA	19	9658	FALSE	NA	NA	-1.3872161432802645	6.7941928546793475	NA	NA	NA	NA	NA	19.2698	1.967	NA	NA	NA	NA	0.041	NA	FALSE	Ruditapes philippinarum	TRUE	5393	6225766.878815162	NA	Animalia	NA	NA	Bivalvia	Venerida	Veneridae	Ruditapes	Ruditapes philippinarum	NA	0.06256631608248246	0.06245297145201514	10.684397418971596	3.8902045642922483	3.8840035975848544	0.06091077575992454	3.8916333928388855	10.685826247518232	151847972.65402833	8.181408997959611	1.2848772071646832	ruditapes philippinarum
Salmo salar	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	29	96000	FALSE	NA	NA	-0.42021640338318983	6.424984282742534	NA	NA	NA	NA	NA	59.61	3.048426	NA	NA	NA	NA	0.38	NA	FALSE	Salmo salar	TRUE	30000	2660628.769042565	161996	Animalia	NA	Vertebrata	Teleostei	Salmoniformes	Salmonidae	Salmo	Salmo salar	LC	3.15457941301008	3.146868013786858	7.976558943528193	1.5515746607856593	1.56533413855572	3.155469031556768	1.551003180061541	7.975987462804074	7001654.655375171	6.845200686125723	1.7753191218294775	salmo salar
Salmo trutta	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	40	3977	FALSE	NA	NA	-0.14266750356873156	7.0525944040410025	NA	NA	NA	NA	NA	14.03	2.87532	NA	NA	NA	NA	0.72	NA	FALSE	Salmo trutta	TRUE	30000	11287412.691194003	161997	Animalia	NA	Vertebrata	Teleostei	Salmoniformes	Salmonidae	Salmo	Salmo trutta	LC	4.042051040826126	4.046053813450525	7.93293397549713	0.8803395714561282	0.8781256674400358	4.043671172541399	0.8791939606526715	7.931788364693674	15676962.071102783	7.195261907609734	1.14705767102836	salmo trutta
Sceloporus undulatus	Chordata	Terrestrial	Obligatory outcrossing	Broad endemic	NA	NA	NA	NA	NA	NA	Leffler et al.	NA	NA	NA	FALSE	NA	NA	NA	6.821439745315694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00623	NA	-2.2055119533408303	FALSE	Sceloporus undulatus	TRUE	29845	6628873.712770196	173865	Animalia	NA	Vertebrata	Reptilia	Squamata	Iguanidae	Sceloporus	Sceloporus undulatus	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	sceloporus undulatus
Sciaenops ocellatus	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	Stapley et al.	NA	NA	24	486	FALSE	NA	NA	0	6.173833308396218	NA	NA	NA	NA	NA	18.153	0.38142	NA	NA	NA	NA	1	NA	FALSE	Sciaenops ocellatus	TRUE	25122	1492221.5527817013	169290	Animalia	NA	Vertebrata	Teleostei	Perciformes	Sciaenidae	Sciaenops	Sciaenops ocellatus	LC	4.498235020345538	4.495277262873908	6.709140222304805	0.5353069139085871	0.5282491816318895	4.500230655224957	0.5338661850009054	6.707699493397124	1492221.5527817013	6.173833308396218	1.2589484076520903	sciaenops ocellatus
Scleropages formosus	Chordata	NA	NA	NA	gonochorous	NA	NA	NA	NA	Stapley et al.	NA	NA	22	308	FALSE	NA	NA	-0.045757490560675115	5.52990481077789	NA	NA	NA	NA	NA	22.183000000000003	0.777359	NA	NA	NA	NA	0.9	NA	FALSE	Scleropages formosus	TRUE	250	338769.89598055294	201898	Animalia	NA	Vertebrata	Teleostei	Osteoglossiformes	Osteoglossidae	Scleropages	Scleropages formosus	EN	4.3519239571065675	4.348140085811448	6.175873425325617	0.645968614547726	0.6509761547997669	4.353799157534839	0.6446225383362125	6.174527349114103	376410.9955339477	5.575662301338566	1.3460202792045575	scleropages formosus
Scophthalmus maximus	Chordata	NA	NA	NA	NA	NA	NA	NA	NA	Stapley et al.	NA	NA	22	6647	FALSE	NA	NA	-0.3010299956639812	6.771435827346596	NA	NA	NA	NA	NA	26.2209	0.84108	NA	NA	NA	NA	0.5	NA	FALSE	Scophthalmus maximus	FALSE	3055	5907936.616838582	172748	Animalia	NA	Vertebrata	Teleostei	Pleuronectiformes	Scophthalmidae	Scophthalmus	Scophthalmus maximus	NA	3.5356818253879476	3.535324028820766	8.034765429024652	1.2633296016780555	1.2620891291008218	3.5368851444768223	1.2625115752037441	8.033947402550341	11815873.233677164	7.072465823010577	1.4186475942314742	scophthalmus maximus
